,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,month,day,weekday,week_num,temp_f,d_low,d_high,d_avg,w_avg,wavg_to_davg_temp_diff
4643,4,0,0,1,18.86,22.725,51,11.0014,105,209,314,13,2011,11,6,6,44,66.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4644,4,0,0,1,18.86,22.725,55,12.998,101,219,320,14,2011,11,6,6,44,66.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4645,4,0,0,1,19.68,23.485,51,12.998,96,210,306,15,2011,11,6,6,44,67.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4646,4,0,0,1,18.86,22.725,55,15.0013,84,263,347,16,2011,11,6,6,44,66.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4647,4,0,0,1,18.04,21.97,62,11.0014,71,185,256,17,2011,11,6,6,44,64.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4648,4,0,0,1,17.22,21.21,71,7.0015,39,146,185,18,2011,11,6,6,44,63.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4649,4,0,0,1,15.58,19.695,76,12.998,21,130,151,19,2011,11,6,6,44,60.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4650,4,0,0,1,14.76,18.18,81,7.0015,16,100,116,20,2011,11,6,6,44,59.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4651,4,0,0,1,14.76,18.18,81,6.0032,11,77,88,21,2011,11,6,6,44,59.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4652,4,0,0,1,14.76,18.94,87,0.0,5,40,45,22,2011,11,6,6,44,59.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4653,4,0,0,1,13.94,17.425,87,6.0032,7,43,50,23,2011,11,6,6,44,57.0,67.0,50.0,57.75,52.541666666666664,-5.208333333333336
4654,4,0,1,1,13.94,18.18,87,0.0,1,14,15,0,2011,11,7,0,45,57.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4655,4,0,1,1,13.94,18.18,87,0.0,2,6,8,1,2011,11,7,0,45,57.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4656,4,0,1,1,13.12,17.425,93,0.0,0,2,2,2,2011,11,7,0,45,56.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4657,4,0,1,1,13.12,17.425,93,0.0,0,3,3,3,2011,11,7,0,45,56.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4658,4,0,1,1,13.12,17.425,93,0.0,2,4,6,4,2011,11,7,0,45,56.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4659,4,0,1,1,12.3,16.665,93,0.0,1,25,26,5,2011,11,7,0,45,54.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4660,4,0,1,2,11.48,15.91,93,0.0,2,97,99,6,2011,11,7,0,45,53.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4661,4,0,1,2,11.48,15.91,93,0.0,6,305,311,7,2011,11,7,0,45,53.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4662,4,0,1,2,12.3,15.91,100,6.0032,13,397,410,8,2011,11,7,0,45,54.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4663,4,0,1,2,13.94,16.665,100,8.9981,18,156,174,9,2011,11,7,0,45,57.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4664,4,0,1,1,14.76,17.425,93,8.9981,28,95,123,10,2011,11,7,0,45,59.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4665,4,0,1,1,17.22,21.21,77,7.0015,28,100,128,11,2011,11,7,0,45,63.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4666,4,0,1,1,18.86,22.725,67,0.0,21,158,179,12,2011,11,7,0,45,66.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4667,4,0,1,1,22.14,25.76,49,6.0032,32,157,189,13,2011,11,7,0,45,72.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4668,4,0,1,1,22.96,26.515,37,11.0014,30,115,145,14,2011,11,7,0,45,73.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4669,4,0,1,1,22.96,26.515,37,7.0015,38,132,170,15,2011,11,7,0,45,73.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4670,4,0,1,1,21.32,25.0,45,0.0,40,255,295,16,2011,11,7,0,45,70.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4671,4,0,1,1,20.5,24.24,45,11.0014,39,489,528,17,2011,11,7,0,45,69.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4672,4,0,1,1,18.86,22.725,59,7.0015,18,407,425,18,2011,11,7,0,45,66.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4673,4,0,1,1,18.86,22.725,59,0.0,20,280,300,19,2011,11,7,0,45,66.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4674,4,0,1,1,16.4,20.455,71,0.0,17,187,204,20,2011,11,7,0,45,62.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4675,4,0,1,1,15.58,19.695,82,7.0015,10,129,139,21,2011,11,7,0,45,60.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4676,4,0,1,1,14.76,18.18,81,6.0032,6,102,108,22,2011,11,7,0,45,59.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4677,4,0,1,1,14.76,18.18,87,6.0032,1,47,48,23,2011,11,7,0,45,59.0,73.0,53.0,61.25,52.541666666666664,-8.708333333333336
4678,4,0,1,1,13.94,17.425,87,6.0032,0,18,18,0,2011,11,8,1,45,57.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4679,4,0,1,1,13.12,16.665,93,7.0015,3,8,11,1,2011,11,8,1,45,56.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4680,4,0,1,1,13.12,17.425,87,0.0,0,1,1,2,2011,11,8,1,45,56.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4681,4,0,1,1,13.12,17.425,87,0.0,0,3,3,3,2011,11,8,1,45,56.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4682,4,0,1,1,12.3,16.665,87,0.0,0,4,4,4,2011,11,8,1,45,54.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4683,4,0,1,1,12.3,15.91,87,6.0032,1,17,18,5,2011,11,8,1,45,54.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4684,4,0,1,1,12.3,16.665,87,0.0,3,96,99,6,2011,11,8,1,45,54.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4685,4,0,1,1,12.3,15.91,87,7.0015,7,316,323,7,2011,11,8,1,45,54.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4686,4,0,1,1,13.12,16.665,93,7.0015,11,455,466,8,2011,11,8,1,45,56.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4687,4,0,1,1,14.76,18.94,87,0.0,14,177,191,9,2011,11,8,1,45,59.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4688,4,0,1,1,17.22,21.21,71,6.0032,25,104,129,10,2011,11,8,1,45,63.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4689,4,0,1,1,18.86,22.725,63,8.9981,21,126,147,11,2011,11,8,1,45,66.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4690,4,0,1,1,21.32,25.0,52,8.9981,28,175,203,12,2011,11,8,1,45,70.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4691,4,0,1,1,22.14,25.76,49,11.0014,31,165,196,13,2011,11,8,1,45,72.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4692,4,0,1,1,22.96,26.515,46,7.0015,32,129,161,14,2011,11,8,1,45,73.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4693,4,0,1,1,23.78,27.275,46,7.0015,33,155,188,15,2011,11,8,1,45,75.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4694,4,0,1,1,22.96,26.515,46,8.9981,39,250,289,16,2011,11,8,1,45,73.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4695,4,0,1,1,21.32,25.0,43,11.0014,40,459,499,17,2011,11,8,1,45,70.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4696,4,0,1,1,19.68,23.485,55,8.9981,30,432,462,18,2011,11,8,1,45,67.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4697,4,0,1,1,18.86,22.725,59,0.0,14,264,278,19,2011,11,8,1,45,66.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4698,4,0,1,1,16.4,20.455,76,0.0,12,169,181,20,2011,11,8,1,45,62.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4699,4,0,1,1,16.4,20.455,76,0.0,16,166,182,21,2011,11,8,1,45,62.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4700,4,0,1,1,14.76,18.94,87,0.0,13,95,108,22,2011,11,8,1,45,59.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4701,4,0,1,1,14.76,18.94,81,0.0,3,45,48,23,2011,11,8,1,45,59.0,75.0,54.0,62.208333333333336,52.541666666666664,-9.666666666666671
4702,4,0,1,1,14.76,18.94,87,0.0,0,13,13,0,2011,11,9,2,45,59.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4703,4,0,1,1,13.94,18.18,87,0.0,0,10,10,1,2011,11,9,2,45,57.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4704,4,0,1,1,13.12,17.425,93,0.0,0,5,5,2,2011,11,9,2,45,56.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4705,4,0,1,1,13.12,17.425,93,0.0,0,4,4,3,2011,11,9,2,45,56.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4706,4,0,1,1,13.12,17.425,87,0.0,0,4,4,4,2011,11,9,2,45,56.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4707,4,0,1,1,12.3,16.665,87,0.0,0,28,28,5,2011,11,9,2,45,54.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4708,4,0,1,1,12.3,16.665,87,0.0,0,98,98,6,2011,11,9,2,45,54.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4709,4,0,1,1,12.3,16.665,87,0.0,0,300,300,7,2011,11,9,2,45,54.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4710,4,0,1,1,13.12,17.425,93,0.0,19,437,456,8,2011,11,9,2,45,56.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4711,4,0,1,1,13.94,18.18,93,0.0,22,197,219,9,2011,11,9,2,45,57.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4712,4,0,1,1,16.4,20.455,76,7.0015,16,89,105,10,2011,11,9,2,45,62.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4713,4,0,1,1,18.86,22.725,67,11.0014,21,131,152,11,2011,11,9,2,45,66.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4714,4,0,1,1,20.5,24.24,51,11.0014,24,156,180,12,2011,11,9,2,45,69.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4715,4,0,1,1,20.5,24.24,51,11.0014,31,136,167,13,2011,11,9,2,45,69.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4716,4,0,1,1,21.32,25.0,48,11.0014,26,153,179,14,2011,11,9,2,45,70.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4717,4,0,1,1,21.32,25.0,45,15.0013,21,130,151,15,2011,11,9,2,45,70.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4718,4,0,1,1,21.32,25.0,48,12.998,24,257,281,16,2011,11,9,2,45,70.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4719,4,0,1,1,18.86,22.725,63,7.0015,27,458,485,17,2011,11,9,2,45,66.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4720,4,0,1,1,18.04,21.97,67,7.0015,21,387,408,18,2011,11,9,2,45,64.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4721,4,0,1,1,18.04,21.97,72,7.0015,12,292,304,19,2011,11,9,2,45,64.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4722,4,0,1,1,18.04,21.97,77,0.0,18,201,219,20,2011,11,9,2,45,64.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4723,4,0,1,1,16.4,20.455,87,0.0,9,152,161,21,2011,11,9,2,45,62.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4724,4,0,1,1,16.4,20.455,87,0.0,9,105,114,22,2011,11,9,2,45,62.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4725,4,0,1,1,15.58,19.695,87,0.0,5,61,66,23,2011,11,9,2,45,60.0,70.0,54.0,61.541666666666664,52.541666666666664,-9.0
4726,4,0,1,1,16.4,20.455,87,0.0,0,24,24,0,2011,11,10,3,45,62.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4727,4,0,1,2,16.4,20.455,87,0.0,1,10,11,1,2011,11,10,3,45,62.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4728,4,0,1,2,15.58,19.695,94,0.0,0,5,5,2,2011,11,10,3,45,60.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4729,4,0,1,1,15.58,19.695,94,6.0032,0,11,11,3,2011,11,10,3,45,60.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4730,4,0,1,1,15.58,19.695,94,6.0032,1,2,3,4,2011,11,10,3,45,60.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4731,4,0,1,2,14.76,17.425,100,8.9981,1,22,23,5,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4732,4,0,1,2,14.76,17.425,100,8.9981,4,110,114,6,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4733,4,0,1,2,15.58,19.695,94,11.0014,6,266,272,7,2011,11,10,3,45,60.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4734,4,0,1,2,16.4,20.455,94,6.0032,18,418,436,8,2011,11,10,3,45,62.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4735,4,0,1,2,17.22,21.21,94,7.0015,23,188,211,9,2011,11,10,3,45,63.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4736,4,0,1,2,18.04,21.97,88,15.0013,17,100,117,10,2011,11,10,3,45,64.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4737,4,0,1,2,18.86,22.725,67,26.0027,9,99,108,11,2011,11,10,3,45,66.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4738,4,0,1,2,17.22,21.21,67,23.9994,18,149,167,12,2011,11,10,3,45,63.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4739,4,0,1,3,14.76,16.665,81,23.9994,9,87,96,13,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4740,4,0,1,3,14.76,16.665,87,19.0012,6,58,64,14,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4741,4,0,1,3,14.76,16.665,81,19.9995,5,57,62,15,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4742,4,0,1,3,14.76,17.425,81,15.0013,6,67,73,16,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4743,4,0,1,3,14.76,17.425,81,15.0013,9,168,177,17,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4744,4,0,1,2,14.76,17.425,81,11.0014,10,263,273,18,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4745,4,0,1,2,14.76,17.425,71,15.0013,19,192,211,19,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4746,4,0,1,2,14.76,16.665,62,19.0012,8,160,168,20,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4747,4,0,1,1,14.76,16.665,57,16.9979,6,130,136,21,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4748,4,0,1,1,14.76,16.665,53,19.0012,5,84,89,22,2011,11,10,3,45,59.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4749,4,0,1,2,13.94,16.665,57,11.0014,9,73,82,23,2011,11,10,3,45,57.0,66.0,57.0,60.291666666666664,52.541666666666664,-7.75
4750,4,1,0,1,13.94,15.91,53,16.9979,10,56,66,0,2011,11,11,4,45,57.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4751,4,1,0,1,13.12,15.15,57,22.0028,3,16,19,1,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4752,4,1,0,1,13.12,14.395,57,19.0012,1,10,11,2,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4753,4,1,0,1,12.3,14.395,61,12.998,0,6,6,3,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4754,4,1,0,1,12.3,14.395,61,12.998,0,8,8,4,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4755,4,1,0,1,12.3,14.395,49,16.9979,0,13,13,5,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4756,4,1,0,1,11.48,12.88,45,22.0028,0,46,46,6,2011,11,11,4,45,53.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4757,4,1,0,1,11.48,13.635,45,16.9979,5,116,121,7,2011,11,11,4,45,53.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4758,4,1,0,1,12.3,13.635,42,23.9994,9,249,258,8,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4759,4,1,0,1,13.12,14.395,45,30.0026,15,186,201,9,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4760,4,1,0,1,13.12,13.635,42,36.9974,38,162,200,10,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4761,4,1,0,1,13.94,14.395,42,32.9975,20,150,170,11,2011,11,11,4,45,57.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4762,4,1,0,1,13.94,14.395,42,31.0009,41,198,239,12,2011,11,11,4,45,57.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4763,4,1,0,1,15.58,19.695,37,36.9974,57,179,236,13,2011,11,11,4,45,60.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4764,4,1,0,1,15.58,19.695,37,31.0009,64,183,247,14,2011,11,11,4,45,60.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4765,4,1,0,1,14.76,16.665,37,27.9993,29,187,216,15,2011,11,11,4,45,59.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4766,4,1,0,1,14.76,16.665,34,22.0028,49,189,238,16,2011,11,11,4,45,59.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4767,4,1,0,1,13.94,15.15,39,22.0028,24,286,310,17,2011,11,11,4,45,57.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4768,4,1,0,1,13.94,15.91,39,16.9979,23,185,208,18,2011,11,11,4,45,57.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4769,4,1,0,1,13.12,15.91,39,11.0014,17,182,199,19,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4770,4,1,0,1,13.12,15.91,39,12.998,12,97,109,20,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4771,4,1,0,1,12.3,15.15,45,11.0014,4,79,83,21,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4772,4,1,0,1,13.12,15.91,39,12.998,13,78,91,22,2011,11,11,4,45,56.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4773,4,1,0,1,12.3,15.91,45,6.0032,6,67,73,23,2011,11,11,4,45,54.0,60.0,53.0,56.041666666666664,52.541666666666664,-3.5
4774,4,0,0,1,9.84,12.12,60,8.9981,12,52,64,0,2011,11,12,5,45,50.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4775,4,0,0,1,9.84,12.12,60,8.9981,9,45,54,1,2011,11,12,5,45,50.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4776,4,0,0,1,9.84,12.88,65,6.0032,7,39,46,2,2011,11,12,5,45,50.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4777,4,0,0,1,9.84,12.12,70,8.9981,4,13,17,3,2011,11,12,5,45,50.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4778,4,0,0,1,8.2,10.605,80,8.9981,0,7,7,4,2011,11,12,5,45,47.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4779,4,0,0,1,9.02,12.88,75,6.0032,1,3,4,5,2011,11,12,5,45,48.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4780,4,0,0,1,9.02,11.365,75,11.0014,0,7,7,6,2011,11,12,5,45,48.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4781,4,0,0,1,9.02,11.365,75,12.998,3,24,27,7,2011,11,12,5,45,48.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4782,4,0,0,1,10.66,12.88,70,12.998,14,87,101,8,2011,11,12,5,45,51.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4783,4,0,0,1,12.3,15.15,61,11.0014,18,142,160,9,2011,11,12,5,45,54.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4784,4,0,0,1,13.94,15.91,61,19.0012,62,170,232,10,2011,11,12,5,45,57.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4785,4,0,0,1,15.58,19.695,54,19.0012,102,213,315,11,2011,11,12,5,45,60.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4786,4,0,0,1,18.04,21.97,44,19.0012,142,224,366,12,2011,11,12,5,45,64.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4787,4,0,0,1,19.68,23.485,36,19.0012,128,225,353,13,2011,11,12,5,45,67.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4788,4,0,0,1,20.5,24.24,36,19.9995,191,244,435,14,2011,11,12,5,45,69.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4789,4,0,0,1,21.32,25.0,29,19.0012,165,221,386,15,2011,11,12,5,45,70.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4790,4,0,0,1,21.32,25.0,32,16.9979,137,224,361,16,2011,11,12,5,45,70.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4791,4,0,0,1,20.5,24.24,34,16.9979,92,193,285,17,2011,11,12,5,45,69.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4792,4,0,0,1,17.22,21.21,58,12.998,53,150,203,18,2011,11,12,5,45,63.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4793,4,0,0,1,17.22,21.21,50,16.9979,32,139,171,19,2011,11,12,5,45,63.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4794,4,0,0,1,17.22,21.21,50,19.0012,31,101,132,20,2011,11,12,5,45,63.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4795,4,0,0,1,17.22,21.21,47,19.0012,19,103,122,21,2011,11,12,5,45,63.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4796,4,0,0,1,17.22,21.21,47,16.9979,30,88,118,22,2011,11,12,5,45,63.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4797,4,0,0,1,16.4,20.455,58,11.0014,23,78,101,23,2011,11,12,5,45,62.0,70.0,47.0,58.291666666666664,52.541666666666664,-5.75
4798,4,0,0,2,16.4,20.455,58,12.998,12,61,73,0,2011,11,13,6,45,62.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4799,4,0,0,2,14.76,17.425,66,12.998,13,58,71,1,2011,11,13,6,45,59.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4800,4,0,0,1,14.76,18.18,57,7.0015,9,48,57,2,2011,11,13,6,45,59.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4801,4,0,0,2,14.76,17.425,62,8.9981,8,20,28,3,2011,11,13,6,45,59.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4802,4,0,0,2,14.76,17.425,62,8.9981,1,5,6,4,2011,11,13,6,45,59.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4803,4,0,0,1,13.94,16.665,61,11.0014,2,3,5,5,2011,11,13,6,45,57.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4804,4,0,0,1,13.94,16.665,66,8.9981,5,18,23,6,2011,11,13,6,45,57.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4805,4,0,0,1,13.94,15.91,66,15.0013,13,30,43,7,2011,11,13,6,45,57.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4806,4,0,0,1,13.94,17.425,66,6.0032,24,55,79,8,2011,11,13,6,45,57.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4807,4,0,0,1,16.4,20.455,54,19.0012,38,97,135,9,2011,11,13,6,45,62.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4808,4,0,0,1,18.04,21.97,44,22.0028,63,178,241,10,2011,11,13,6,45,64.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4809,4,0,0,1,18.86,22.725,40,27.9993,108,187,295,11,2011,11,13,6,45,66.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4810,4,0,0,2,21.32,25.0,29,27.9993,112,242,354,12,2011,11,13,6,45,70.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4811,4,0,0,2,21.32,25.0,29,27.9993,105,234,339,13,2011,11,13,6,45,70.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4812,4,0,0,2,22.14,25.76,28,32.9975,108,263,371,14,2011,11,13,6,45,72.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4813,4,0,0,2,20.5,24.24,42,22.0028,89,221,310,15,2011,11,13,6,45,69.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4814,4,0,0,2,22.14,25.76,28,26.0027,93,226,319,16,2011,11,13,6,45,72.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4815,4,0,0,1,21.32,25.0,27,22.0028,44,187,231,17,2011,11,13,6,45,70.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4816,4,0,0,1,21.32,25.0,27,22.0028,35,155,190,18,2011,11,13,6,45,70.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4817,4,0,0,1,20.5,24.24,29,23.9994,36,121,157,19,2011,11,13,6,45,69.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
4818,4,0,0,1,20.5,24.24,31,23.9994,24,115,139,20,2011,11,13,6,45,69.0,72.0,57.0,64.54166666666667,52.541666666666664,-12.000000000000007
